4 -2.457572e-01  3.997407e-03 4 131322
  3.600000e-01 -4.141000e-01 -3.371800e+00  7.108000e+00
 -1.085400e+00 -2.960000e-02  1.900900e+00  0.000000e+00
  5.753000e-01  1.049000e-01  8.818800e+00  6.913000e+00
  3.784000e-01  4.322000e-01 -4.839700e+00  6.982000e+00
2 -2.452842e-02  1.425729e-01 4 474132
  3.119000e-01 -1.155900e+00 -4.454100e+00  6.448000e+00
  4.903000e-01  1.429300e+00  1.412570e+01  0.000000e+00
4 -1.130652e-02  1.223515e-01 4 567207
 -2.750000e-02 -5.395000e-01 -1.519900e+00  3.698000e+00
 -6.935000e-01  5.033000e-01  3.989800e+00  0.000000e+00
  6.716000e-01  4.127000e-01  7.704800e+00  7.600000e-01
  2.956000e-01  7.061000e-01 -7.761500e+00  8.530000e-01
2 -1.587147e-01  1.405855e-01 2 628639
  8.467000e-01 -1.018700e+00 -3.191300e+00  1.219300e+01
 -1.722600e+00  3.773000e-01  9.020900e+00  0.000000e+00
2 -9.537581e-02  2.668100e-01 4 646717
  7.310000e-02 -2.307000e-01 -1.494400e+00  7.549000e+00
 -2.859000e-01  7.812000e-01  1.945300e+00  0.000000e+00
2  4.334131e-01  3.368716e-01 2 747746
 -1.078500e+00 -4.162000e-01 -2.996300e+00  3.923100e+01
  1.547400e+00  1.680400e+00  2.674600e+00  0.000000e+00
4 -8.465228e-02 -3.716352e-02 1 757951
  1.840000e-01 -3.784000e-01  7.212400e+00  1.065000e+00
 -5.541000e-01  9.030000e-02  2.285900e+00  0.000000e+00
  1.830000e-01  2.184000e-01 -9.569000e-01  2.022000e+00
 -6.700000e-03 -4.109000e-01 -6.077400e+00  1.083000e+00
2  5.298966e-02  6.975048e-01 2 876463
  2.711000e-01  1.764000e+00  2.030900e+00  0.000000e+00
  6.700000e-03 -2.993000e-01 -4.720000e-01  3.570200e+01
2  1.078916e-01 -9.066592e-02 2 894366
  4.254000e-01 -4.338000e-01  2.428000e+00  0.000000e+00
 -2.873000e-01  7.810000e-02 -2.198700e+00  3.209000e+00
4  8.298651e-03 -1.864726e-02 1 1255035
 -4.681000e-01 -4.871000e-01  6.706800e+00  0.000000e+00
  6.074000e-01  2.716000e-01  7.315900e+00  1.260000e-01
 -3.104000e-01  4.742000e-01 -4.668300e+00  1.097000e+00
  3.739000e-01 -4.749000e-01 -7.263100e+00  5.530000e-01
2  4.563131e-02  3.735631e-01 1 1656598
  2.342000e-01  8.783000e-01  3.134700e+00  0.000000e+00
  2.400000e-03 -1.892000e-01 -3.957000e-01  2.730500e+01
4  1.551982e-01 -4.188056e-02 5 2361427
 -7.455000e-01 -7.742000e-01 -6.985500e+00  1.882000e+01
  1.481900e+00 -2.694000e-01  3.176200e+00  0.000000e+00
 -1.149100e+00 -6.670000e-02  9.888000e+00  1.819000e+01
 -4.222000e-01  9.601000e-01 -3.992400e+00  2.081700e+01
2 -2.122075e-01 -2.578161e-01 1 2773730
 -1.380900e+00 -1.190700e+00  6.948000e+00  0.000000e+00
  6.838000e-01  8.930000e-01 -2.522300e+00  3.403900e+01
4  4.896919e-02 -1.413950e-01 3 3141937
 -2.954000e-01 -6.030000e-01  4.347500e+00  0.000000e+00
  3.193000e-01 -5.780000e-01 -5.498400e+00  9.050000e-01
  6.467000e-01 -2.419000e-01  4.770000e+00  4.100000e-01
 -1.462000e-01  3.333000e-01 -8.820000e-01  9.816000e+00
2 -9.768422e-02 -4.251372e-01 2 3309356
 -1.864000e-01 -1.808000e+00  8.792000e+00  0.000000e+00
  2.410000e-01  9.412000e-01 -1.493700e+00  4.517400e+01
2  4.521800e-01 -8.328880e-03 5 3309924
  2.101000e+00 -7.280000e-02  2.799600e+00  0.000000e+00
 -1.134200e+00  2.699000e-01 -5.383500e+00  5.680700e+01
2 -8.996277e-02  1.406350e-01 2 3993834
  1.535000e-01 -6.867000e-01 -2.105900e+00  1.808900e+01
 -8.671000e-01  6.119000e-01  4.127600e+00  0.000000e+00
4 -7.091993e-02  7.537427e-03 1 4514110
 -4.072000e-01 -3.261000e-01  5.822200e+00  0.000000e+00
  3.494000e-01 -5.740000e-02 -1.926300e+00  2.824000e+00
 -3.204000e-01  3.658000e-01  2.075770e+01  3.420000e-01
 -4.213000e-01  2.458000e-01 -2.200610e+01  3.500000e-01
2 -6.390818e-01 -4.306819e-01 2 4969129
 -1.616600e+00 -1.085600e+00  1.636500e+00  0.000000e+00
  2.613000e-01  2.186000e-01 -8.090000e-01  9.311900e+01
2 -5.723146e-01 -9.073769e-02 2 5511942
 -2.545200e+00 -1.986000e-01  3.699400e+00  0.000000e+00
  1.396500e+00  1.753000e-01 -3.139800e+00  1.108960e+02
2  2.775953e-01  2.449840e-02 1 5511977
 -6.169000e-01 -6.500000e-02 -1.875600e+00  5.419500e+01
  1.183700e+00  1.635000e-01  4.932900e+00  0.000000e+00
2 -1.503571e-01  1.319380e-01 2 6058460
  5.660000e-02 -1.267000e-01 -8.728000e-01  1.561900e+01
 -4.539000e-01  3.270000e-01  1.718200e+00  0.000000e+00
2  2.947366e-02 -9.572102e-02 1 7033909
  2.357000e-01 -4.271000e-01  3.554800e+00  0.000000e+00
 -2.740000e-02  2.822000e-01 -3.604400e+00  6.293000e+00
2  1.896011e-01 -1.978618e-01 2 7281328
  3.165000e-01 -6.655000e-01  3.430200e+00  0.000000e+00
 -1.278000e-01  1.194000e-01 -4.277000e-01  1.392800e+01
2 -5.567077e-02  8.922198e-02 4 8394352
  1.901000e-01 -2.226000e-01 -3.342900e+00  6.646000e+00
 -2.703000e-01  4.146000e-01  4.178700e+00  0.000000e+00
4  1.584042e-01  1.401317e-01 2 9437757
 -1.627000e-01 -1.673000e-01 -5.156000e-01  1.236300e+01
  6.171000e-01  1.584000e-01  6.243500e+00  0.000000e+00
  3.459000e-01  5.470000e-01 -2.022110e+01  2.990000e-01
  2.302000e-01  6.147000e-01  1.720860e+01  2.890000e-01
2  2.618749e-01  1.362914e-01 2 9635539
  6.290000e-01  4.815000e-01  2.026200e+00  0.000000e+00
 -1.339000e-01 -7.030000e-02 -6.143000e-01  4.016400e+01
2 -4.432153e-01  1.329739e-02 1 9641960
 -1.623300e+00 -1.476000e-01  3.533200e+00  0.000000e+00
  7.321000e-01 -1.708000e-01 -1.496300e+00  7.335600e+01
2  1.350285e-01  7.102929e-02 4 11419687
 -2.813000e-01 -5.470000e-02 -1.672400e+00  1.365100e+01
  4.530000e-01  3.774000e-01  3.129100e+00  0.000000e+00
2  3.707495e-01 -6.880606e-02 5 12869569
  1.049700e+00  4.070000e-02  2.235800e+00  0.000000e+00
 -2.712000e-01  1.017000e-01 -8.337000e-01  4.268100e+01
2  1.345210e-01 -3.332875e-01 2 14234438
  9.023000e-01 -1.793500e+00  8.662400e+00  0.000000e+00
 -3.414000e-01  1.275200e+00 -2.647600e+00  8.601400e+01
2  1.744189e-01 -7.049082e-02 2 14599934
  7.746000e-01  1.310000e-02  3.073700e+00  0.000000e+00
 -2.851000e-01  2.645000e-01 -1.393500e+00  2.040200e+01
4  1.385269e-02 -1.288159e-01 3 15563463
 -6.220000e-02 -4.245000e-01 -2.847300e+00  1.775000e+00
 -3.874000e-01 -2.737000e-01  3.232000e+00  1.116000e+00
  4.278000e-01 -2.602000e-01  2.565700e+00  0.000000e+00
 -2.500000e-03  1.939000e-01 -4.983000e-01  8.624000e+00
2  2.387432e-01  3.042144e-04 1 16280647
 -8.856000e-01 -1.333000e-01 -4.008500e+00  4.251200e+01
  1.384500e+00 -2.184000e-01  4.572100e+00  0.000000e+00
2 -2.020031e-01 -2.288051e-01 1 16713800
 -9.185000e-01 -1.126300e+00  3.521000e+00  0.000000e+00
  5.660000e-01  6.114000e-01 -4.011400e+00  6.275700e+01
4  2.885393e-02 -2.830365e-01 5 19424034
 -8.681000e-01 -9.045000e-01  6.656800e+00  6.033000e+00
  9.775000e-01 -8.308000e-01  3.841300e+00  0.000000e+00
  6.200000e-03  6.704000e-01 -8.848000e-01  5.252300e+01
 -3.098000e-01 -1.184200e+00 -6.941800e+00  6.918000e+00
4 -8.833562e-02  1.380808e-01 1 20108474
  1.517000e-01 -2.214000e-01 -5.910000e-01  1.831300e+01
 -6.081000e-01  5.830000e-02  3.897900e+00  1.095000e+00
